date,model,actual,predicted,residual
2016-12-01,SARIMA,0.0939489105221451,-0.02282392661281384,0.11677283713495894
2017-01-01,SARIMA,1.3321299381746916,-0.022824265562138377,1.35495420373683
2017-02-01,SARIMA,0.636281402875642,-0.022824481902974474,0.6591058847786165
2017-03-01,SARIMA,0.8953182226892998,-0.022824663131190383,0.9181428858204902
2017-04-01,SARIMA,-0.5600991085287248,-0.02282479902392304,-0.5372743095048017
2017-05-01,SARIMA,-0.2576083732700706,-0.022824956393362513,-0.23478341687670806
2017-06-01,SARIMA,-0.4814535713516902,-0.022824889562724694,-0.4586286817889655
2017-07-01,SARIMA,-0.3422801598860199,-0.02282490132476223,-0.31945525856125767
2017-08-01,SARIMA,-0.2127591449041512,-0.02282492276719291,-0.1899342221369583
2017-09-01,SARIMA,-0.5957074787725117,-0.022824968694011172,-0.5728825100785006
2017-10-01,SARIMA,-0.0413292945923516,-0.022824906177378264,-0.018504388414973337
2017-11-01,SARIMA,-0.8060225828819969,-0.022824899620869445,-0.7831976832611275
2017-12-01,SARIMA,-0.2572357294320204,-0.02282491368053962,-0.23441081575148076
2018-01-01,SARIMA,-1.019531045165152,-0.02282494915745896,-0.9967060960076931
2018-02-01,SARIMA,-0.6653398208957805,-0.022824971801275712,-0.6425148490945047
2018-03-01,SARIMA,-0.110953935555007,-0.02282499076994843,-0.08812894478505857
2018-04-01,SARIMA,-0.0175536731193334,-0.022825004993477362,0.005271331874143963
2018-05-01,SARIMA,-0.171404754037056,-0.02282502146491579,-0.1485797325721402
2018-06-01,SARIMA,0.0780073535029484,-0.022825014469931605,0.10083236797288
2018-07-01,SARIMA,1.399341463964041,-0.022825015701032614,1.4221664796650735
2018-08-01,SARIMA,1.485934284478261,-0.022825017945354496,1.5087593024236154
2018-09-01,SARIMA,0.8241068344704259,-0.02282502275239176,0.8469318572228176
2018-10-01,SARIMA,-1.046377235861305,-0.02282501620894295,-1.023552219652362
2018-11-01,SARIMA,-1.215933489939498,-0.0228250155226907,-1.1931084744168072
2018-12-01,SARIMA,-1.3182374011718656,-0.022825016994278784,-1.2954123841775869
2019-01-01,SARIMA,-0.346683912088264,-0.022825020707553073,-0.3238588913807109
2019-02-01,SARIMA,-0.1963244360295129,-0.022825023077620826,-0.17349941295189208
2019-03-01,SARIMA,-0.4457862781387181,-0.02282502506302108,-0.422961253075697
2019-04-01,SARIMA,-0.5256297930349586,-0.022825026551759824,-0.5028047664831988
2019-05-01,SARIMA,-0.2210180677080246,-0.022825028275781242,-0.19819303943224337
2019-06-01,SARIMA,0.3092159962475173,-0.02282502754363495,0.33204102379115225
2019-07-01,SARIMA,0.3062479124241513,-0.022825027672491,0.3290729400966423
2019-08-01,SARIMA,0.4152084911681894,-0.02282502790739817,0.4380335190755876
2019-09-01,SARIMA,0.2612563113920149,-0.02282502841053791,0.2840813398025528
2019-10-01,SARIMA,-0.12208958198401,-0.02282502772565262,-0.09926455425835738
2019-11-01,SARIMA,-0.7765205395093253,-0.02282502765382443,-0.7536955118555009
2019-12-01,SARIMA,-0.7430437838424095,-0.02282502780785162,-0.7202187560345579
2020-01-01,SARIMA,-1.2149503649314095,-0.02282502819651011,-1.1921253367348994
2020-02-01,SARIMA,-0.757270566639523,-0.022825028444578767,-0.7344455381949442
2020-03-01,SARIMA,-0.5825077261519339,-0.022825028652385303,-0.5596826974995486
2020-04-01,SARIMA,-0.224698027516934,-0.022825028808207606,-0.20187299870872638
2020-05-01,SARIMA,0.2194067873881174,-0.022825028988656317,0.2422318163767737
2020-06-01,SARIMA,1.262710432654147,-0.022825028912024523,1.2855354615661714
2020-07-01,SARIMA,1.2890188369891828,-0.02282502892551154,1.3118438659146945
2020-08-01,SARIMA,0.9584668724174624,-0.022825028950098646,0.9812919013675611
2020-09-01,SARIMA,-2.365179153211033,-0.022825029002760937,-2.3423541242082724
2020-10-01,SARIMA,-1.7159754500717457,-0.022825028931075825,-1.6931504211406698
2020-11-01,SARIMA,-1.815784601170705,-0.02282502892355776,-1.7929595722471472
2020-12-01,SARIMA,-2.400519248629633,-0.022825028939679373,-2.3776942196899538
2021-01-01,SARIMA,-0.1252562320636342,-0.022825028980359218,-0.10243120308327498
2021-02-01,SARIMA,0.663590617990728,-0.0228250290063239,0.6864156469970519
2021-03-01,SARIMA,1.3819593370075631,-0.022825029028074456,1.4047843660356376
2021-04-01,SARIMA,1.2897982410084174,-0.02282502904438396,1.3126232700528013
2021-05-01,SARIMA,1.0760253823212216,-0.02282502906327104,1.0988504113844926
2021-06-01,SARIMA,1.0727757690487338,-0.022825029055250197,1.0956007981039841
2021-07-01,SARIMA,-0.04978320544199,-0.022825029056661846,-0.02695817638532815
2021-08-01,SARIMA,0.4847570730665173,-0.02282502905923531,0.5075821021257526
