station_id,country,region,Name,Name2,lat,lon,elevation,year,month,Tem,Os,date
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,1,6.5,165.0,1959-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,2,3.2,46.0,1959-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,3,6.6,42.0,1959-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,4,12.3,13.0,1959-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,5,15.5,45.0,1959-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,6,19.9,21.0,1959-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,7,23.8,68.0,1959-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,8,24.0,0.0,1959-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,9,17.8,28.0,1959-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,10,12.8,46.0,1959-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,11,10.2,105.0,1959-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1959,12,9.5,95.0,1959-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,1,7.2,93.0,1960-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,2,6.2,83.0,1960-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,3,7.4,72.0,1960-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,4,10.7,59.0,1960-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,5,16.1,56.0,1960-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,6,19.8,109.0,1960-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,7,22.6,3.0,1960-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,8,23.3,3.0,1960-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,9,19.6,25.0,1960-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,10,18.9,32.0,1960-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,11,13.5,50.0,1960-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1960,12,11.7,124.0,1960-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,1,5.8,101.0,1961-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,2,5.5,87.0,1961-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,3,8.6,33.0,1961-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,4,14.0,57.0,1961-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,5,17.5,65.0,1961-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,6,21.4,27.0,1961-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,7,23.2,0.2,1961-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,8,24.1,7.0,1961-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,9,19.5,37.0,1961-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,10,15.6,75.0,1961-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,11,13.9,43.0,1961-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1961,12,8.7,113.0,1961-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,1,6.8,48.0,1962-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,2,5.0,90.0,1962-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,3,9.9,124.0,1962-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,4,11.8,62.0,1962-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,5,17.8,4.0,1962-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,6,20.1,10.0,1962-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,7,23.0,33.0,1962-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,8,24.8,,1962-08-01
